station_code,Phase,pick_time,w_conf,network_code
NU.MNI1,S,2009-12-17T20:16:29.730+09:00,0.5364879965782166,0207
NU.MNI1,S,2009-12-17T20:18:13.210+09:00,0.5446782112121582,0207
NU.MNI1,P,2009-12-17T20:16:24.360+09:00,0.8029484748840332,0207
NU.MNI1,S,2009-12-17T20:19:20.980+09:00,0.11212114244699478,0207
NU.MNI1,P,2009-12-17T20:25:57.960+09:00,0.8327996730804443,0207
NU.MNI1,S,2009-12-17T20:25:59.780+09:00,0.6027920842170715,0207
NU.MNI1,P,2009-12-17T20:27:04.090+09:00,0.16894195973873138,0207
NU.MNI1,S,2009-12-17T20:27:43.720+09:00,0.1869087964296341,0207
NU.MNI1,P,2009-12-17T20:33:42.380+09:00,0.3922284245491028,0207
NU.MNI1,S,2009-12-17T20:37:10.550+09:00,0.7580529451370239,0207
NU.MNI1,P,2009-12-17T20:38:48.140+09:00,0.9176124334335327,0207
NU.MNI1,P,2009-12-17T20:39:58.500+09:00,0.3941405415534973,0207
NU.MNI1,S,2009-12-17T20:38:52.770+09:00,0.5643383860588074,0207
NU.MNI1,P,2009-12-17T20:45:46.780+09:00,0.8687034845352173,0207
NU.MNI1,S,2009-12-17T20:45:51.570+09:00,0.6263378858566284,0207
NU.MNI1,S,2009-12-17T20:53:52.740+09:00,0.11819063872098923,0207
NU.MNI1,P,2009-12-17T20:53:48.080+09:00,0.5678011775016785,0207
NU.MNI1,S,2009-12-17T20:54:29.620+09:00,0.18848714232444763,0207
NU.MNI1,P,2009-12-17T20:56:09.000+09:00,0.8761175870895386,0207
NU.MNI1,S,2009-12-17T20:56:13.780+09:00,0.11476588994264603,0207
NU.MNI1,S,2009-12-17T20:59:50.830+09:00,0.36933398246765137,0207
NU.MNI1,P,2009-12-17T20:59:46.180+09:00,0.8774258494377136,0207
NU.MNI1,P,2009-12-17T21:06:00.780+09:00,0.5288785099983215,0207
NU.MNI1,S,2009-12-17T20:59:59.620+09:00,0.25514647364616394,0207
NU.MNI1,P,2009-12-17T21:07:48.970+09:00,0.9308698177337646,0207
NU.MNI1,S,2009-12-17T21:07:59.640+09:00,0.19206319749355316,0207
NU.MNI1,S,2009-12-17T21:09:10.010+09:00,0.5511347651481628,0207
NU.MNI1,P,2009-12-17T21:09:05.060+09:00,0.297635555267334,0207
NU.MNI1,P,2009-12-17T21:18:37.040+09:00,0.4031068980693817,0207
NU.MNI1,S,2009-12-17T21:12:54.790+09:00,0.548075258731842,0207
NU.MNI1,P,2009-12-17T21:21:00.600+09:00,0.9457752108573914,0207
NU.MNI1,P,2009-12-17T21:28:00.180+09:00,0.8838256001472473,0207
NU.MNI1,S,2009-12-17T21:21:05.330+09:00,0.7585461139678955,0207
NU.MNI1,S,2009-12-17T21:32:50.070+09:00,0.11390693485736847,0207
NU.MNI1,S,2009-12-17T21:36:14.020+09:00,0.5654532313346863,0207
NU.MNI1,S,2009-12-17T21:39:59.700+09:00,0.4419015347957611,0207
NU.MNI1,S,2009-12-17T21:47:52.850+09:00,0.7257633805274963,0207
NU.MNI1,S,2009-12-17T21:51:35.710+09:00,0.1835559904575348,0207
NU.MNI1,P,2009-12-17T21:32:45.300+09:00,0.5694683790206909,0207
NU.MNI1,S,2009-12-17T21:51:40.590+09:00,0.13561585545539856,0207
NU.MNI1,P,2009-12-17T21:57:54.080+09:00,0.21968622505664825,0207
NU.MNI1,S,2009-12-17T21:57:59.700+09:00,0.48495444655418396,0207
NU.MNI1,P,2009-12-17T21:59:08.610+09:00,0.9039560556411743,0207
NU.MNI1,P,2009-12-17T22:01:47.740+09:00,0.24004316329956055,0207
NU.MNI1,P,2009-12-17T22:02:55.170+09:00,0.15998665988445282,0207
NU.MNI1,S,2009-12-17T21:59:13.190+09:00,0.5096787214279175,0207
NU.MNI1,P,2009-12-17T22:05:55.310+09:00,0.8699114918708801,0207
NU.MNI1,S,2009-12-17T22:05:59.800+09:00,0.5628686547279358,0207
NU.MNI1,P,2009-12-17T22:08:47.660+09:00,0.48910894989967346,0207
NU.MNI1,P,2009-12-17T22:09:28.220+09:00,0.5414869785308838,0207
NU.MNI1,P,2009-12-17T22:12:40.740+09:00,0.9470537304878235,0207
NU.MNI1,S,2009-12-17T22:08:59.620+09:00,0.16710124909877777,0207
NU.MNI1,S,2009-12-17T22:12:51.110+09:00,0.29082363843917847,0207
NU.MNI1,S,2009-12-17T22:12:56.480+09:00,0.22736722230911255,0207
NU.MNI1,S,2009-12-17T22:12:59.720+09:00,0.38087716698646545,0207
NU.MNI1,P,2009-12-17T22:12:51.200+09:00,0.68163001537323,0207
NU.MNI1,S,2009-12-17T22:15:41.110+09:00,0.7851765751838684,0207
NU.MNI1,S,2009-12-17T22:21:26.610+09:00,0.6489829421043396,0207
NU.MNI1,P,2009-12-17T22:21:22.010+09:00,0.9315169453620911,0207
NU.MNI1,S,2009-12-17T22:21:29.780+09:00,0.4079863131046295,0207
NU.MNI1,S,2009-12-17T22:27:59.640+09:00,0.20409999787807465,0207
NU.MNI1,S,2009-12-17T22:29:29.050+09:00,0.3370935022830963,0207
NU.MNI1,P,2009-12-17T22:27:48.760+09:00,0.6972665786743164,0207
NU.MNI1,S,2009-12-17T22:29:29.720+09:00,0.5461713671684265,0207
NU.MNI1,P,2009-12-17T22:30:00.540+09:00,0.9107000231742859,0207
NU.MNI1,P,2009-12-17T22:38:41.640+09:00,0.9106102585792542,0207
NU.MNI1,S,2009-12-17T22:30:04.820+09:00,0.5353339910507202,0207
NU.MNI1,P,2009-12-17T22:40:50.980+09:00,0.4098159670829773,0207
NU.MNI1,S,2009-12-17T22:40:59.700+09:00,0.3234441578388214,0207
NU.MNI1,S,2009-12-17T22:41:27.200+09:00,0.13796791434288025,0207
NU.MNI1,S,2009-12-17T22:41:29.740+09:00,0.35987189412117004,0207
NU.MNI1,S,2009-12-17T22:41:59.640+09:00,0.1377367526292801,0207
NU.MNI1,S,2009-12-17T22:43:59.780+09:00,0.4773540794849396,0207
NU.MNI1,P,2009-12-17T22:41:20.640+09:00,0.21889998018741608,0207
NU.MNI1,S,2009-12-17T22:44:59.800+09:00,0.6658966541290283,0207
NU.MNI1,S,2009-12-17T22:45:00.320+09:00,0.31732770800590515,0207
NU.MNI1,P,2009-12-17T22:45:16.970+09:00,0.92671138048172,0207
NU.MNI1,S,2009-12-17T22:45:22.110+09:00,0.23214444518089294,0207
NU.MNI1,P,2009-12-17T22:45:43.100+09:00,0.9346997737884521,0207
NU.MNI1,S,2009-12-17T22:45:59.740+09:00,0.2770436406135559,0207
NU.MNI1,S,2009-12-17T22:51:34.900+09:00,0.13713079690933228,0207
NU.MNI1,S,2009-12-17T22:53:58.430+09:00,0.6321454644203186,0207
NU.MNI1,S,2009-12-17T22:53:59.720+09:00,0.47396478056907654,0207
NU.MNI1,S,2009-12-17T22:54:27.310+09:00,0.4096672832965851,0207
NU.MNI1,S,2009-12-17T22:54:27.830+09:00,0.622796893119812,0207
NU.MNI1,P,2009-12-17T22:51:30.160+09:00,0.8917633295059204,0207
NU.MNI1,S,2009-12-17T22:54:29.730+09:00,0.12429773062467575,0207
NU.MNI1,P,2009-12-17T22:57:44.730+09:00,0.14579902589321136,0207
NU.MNI1,P,2009-12-17T23:04:34.060+09:00,0.12716446816921234,0207
NU.MNI1,S,2009-12-17T23:01:59.620+09:00,0.2956051230430603,0207
NU.MNI1,P,2009-12-17T23:04:51.700+09:00,0.3602357506752014,0207
NU.MNI1,S,2009-12-17T23:04:59.660+09:00,0.20726343989372253,0207
NU.MNI1,S,2009-12-17T23:06:59.610+09:00,0.11567496508359909,0207
NU.MNI1,P,2009-12-17T23:06:59.950+09:00,0.15219056606292725,0207
NU.MNI1,P,2009-12-17T23:08:38.030+09:00,0.104511559009552,0207
NU.MNI1,S,2009-12-17T23:07:03.550+09:00,0.51015704870224,0207
NU.MNI1,S,2009-12-17T23:10:59.660+09:00,0.38590532541275024,0207
NU.MNI1,P,2009-12-17T23:10:52.660+09:00,0.24944114685058594,0207
NU.MNI1,S,2009-12-17T23:12:59.810+09:00,0.6712111830711365,0207
NU.MNI1,S,2009-12-17T23:14:10.600+09:00,0.33992549777030945,0207
NU.MNI1,P,2009-12-17T23:14:06.120+09:00,0.9327569603919983,0207
NU.MNI1,S,2009-12-17T23:15:21.940+09:00,0.47523948550224304,0207
NU.MNI1,P,2009-12-17T23:17:33.190+09:00,0.8376873135566711,0207
NU.MNI1,S,2009-12-17T23:17:38.030+09:00,0.38339558243751526,0207
NU.MNI1,S,2009-12-17T23:19:15.720+09:00,0.1971914917230606,0207
NU.MNI1,S,2009-12-17T23:19:59.740+09:00,0.5494199991226196,0207
NU.MNI1,S,2009-12-17T23:20:00.310+09:00,0.1365954726934433,0207
NU.MNI1,S,2009-12-17T23:21:15.420+09:00,0.5751789212226868,0207
NU.MNI1,S,2009-12-17T23:22:27.760+09:00,0.2722797989845276,0207
NU.MNI1,S,2009-12-17T23:22:29.740+09:00,0.461803138256073,0207
NU.MNI1,S,2009-12-17T23:23:29.640+09:00,0.20283305644989014,0207
NU.MNI1,S,2009-12-17T23:24:24.750+09:00,0.20572920143604279,0207
NU.MNI1,S,2009-12-17T23:24:29.650+09:00,0.920155942440033,0207
NU.MNI1,S,2009-12-17T23:25:52.150+09:00,0.6017055511474609,0207
NU.MNI1,S,2009-12-17T23:29:29.660+09:00,0.5031188130378723,0207
NU.MNI1,P,2009-12-17T23:18:28.980+09:00,0.1828199326992035,0207
NU.MNI1,P,2009-12-17T23:31:29.120+09:00,0.49380767345428467,0207
NU.MNI1,P,2009-12-17T23:31:29.950+09:00,0.14840276539325714,0207
NU.MNI1,P,2009-12-17T23:32:49.640+09:00,0.11906798183917999,0207
NU.MNI1,S,2009-12-17T23:29:33.630+09:00,0.8626482486724854,0207
NU.MNI1,P,2009-12-17T23:33:00.060+09:00,0.9412618279457092,0207
NU.MNI1,S,2009-12-17T23:32:59.620+09:00,0.2149507999420166,0207
NU.MNI1,P,2009-12-17T23:33:03.930+09:00,0.12837229669094086,0207
NU.MNI1,S,2009-12-17T23:33:05.140+09:00,0.7112084627151489,0207
NU.MNI1,S,2009-12-17T23:35:29.810+09:00,0.6986315846443176,0207
NU.MNI1,P,2009-12-17T23:35:25.830+09:00,0.9551635980606079,0207
NU.MNI1,S,2009-12-17T23:35:30.990+09:00,0.8779054880142212,0207
NU.MNI1,P,2009-12-17T23:37:03.160+09:00,0.6542403697967529,0207
NU.MNI1,S,2009-12-17T23:37:08.080+09:00,0.252646803855896,0207
NU.MNI1,P,2009-12-17T23:37:57.920+09:00,0.8173569440841675,0207
NU.MNI1,S,2009-12-17T23:37:59.730+09:00,0.572428286075592,0207
NU.MNI1,P,2009-12-17T23:39:40.400+09:00,0.4093574285507202,0207
NU.MNI1,S,2009-12-17T23:40:29.640+09:00,0.2544727325439453,0207
NU.MNI1,S,2009-12-17T23:40:53.940+09:00,0.10270275920629501,0207
NU.MNI1,S,2009-12-17T23:40:59.660+09:00,0.3861773610115051,0207
NU.MNI1,S,2009-12-17T23:42:59.090+09:00,0.32586678862571716,0207
NU.MNI1,P,2009-12-17T23:40:48.890+09:00,0.9083688259124756,0207
NU.MNI1,S,2009-12-17T23:42:59.810+09:00,0.5312291383743286,0207
NU.MNI1,P,2009-12-17T23:44:57.920+09:00,0.8004530072212219,0207
NU.MNI1,P,2009-12-17T23:45:31.900+09:00,0.730928897857666,0207
NU.MNI1,S,2009-12-17T23:44:59.720+09:00,0.5714637041091919,0207
NU.MNI1,P,2009-12-17T23:48:56.280+09:00,0.8021584153175354,0207
NU.MNI1,S,2009-12-17T23:49:01.170+09:00,0.629501461982727,0207
NU.MNI1,P,2009-12-17T23:51:28.720+09:00,0.45596134662628174,0207
NU.MNI1,S,2009-12-17T23:51:29.640+09:00,0.14255376160144806,0207
NU.MNI1,P,2009-12-17T23:51:56.500+09:00,0.4732041358947754,0207
NU.MNI1,S,2009-12-17T23:51:59.800+09:00,0.5716783404350281,0207
NU.MNI1,S,2009-12-17T23:52:20.870+09:00,0.27572062611579895,0207
NU.MNI1,S,2009-12-17T23:52:29.720+09:00,0.30570119619369507,0207
NU.MNI1,S,2009-12-17T23:56:29.810+09:00,0.6200894117355347,0207
NU.MNI1,S,2009-12-17T23:58:21.430+09:00,0.45955780148506165,0207
NU.MNI1,S,2009-12-17T23:58:29.620+09:00,0.3390031158924103,0207
NU.MNI1,S,2009-12-18T00:00:50.650+09:00,0.6985360980033875,0207
NU.MNI1,P,2009-12-17T23:52:16.320+09:00,0.7760968208312988,0207
NU.MNI1,S,2009-12-18T00:01:59.800+09:00,0.548596203327179,0207
NU.MNI1,S,2009-12-18T00:03:29.810+09:00,0.6713349223136902,0207
NU.MNI1,S,2009-12-18T00:07:53.030+09:00,0.34915268421173096,0207
NU.MNI1,S,2009-12-18T00:07:53.620+09:00,0.47457292675971985,0207
NU.MNI1,S,2009-12-18T00:10:29.330+09:00,0.7710250020027161,0207
NU.MNI1,P,2009-12-18T00:03:27.060+09:00,0.6357380151748657,0207
NU.MNI1,P,2009-12-18T00:13:10.220+09:00,0.9245221018791199,0207
NU.MNI1,S,2009-12-18T00:10:29.950+09:00,0.1458667814731598,0207
NU.MNI1,P,2009-12-18T00:15:30.550+09:00,0.8855235576629639,0207
NU.MNI1,S,2009-12-18T00:15:35.480+09:00,0.27568113803863525,0207
NU.MNI1,P,2009-12-18T00:16:37.800+09:00,0.744634211063385,0207
NU.MNI1,S,2009-12-18T00:16:42.480+09:00,0.45674240589141846,0207
NU.MNI1,P,2009-12-18T00:21:08.480+09:00,0.7580738663673401,0207
NU.MNI1,S,2009-12-18T00:21:29.810+09:00,0.6236138939857483,0207
NU.MNI1,S,2009-12-18T00:24:14.390+09:00,0.11704717576503754,0207
NU.MNI1,S,2009-12-18T00:28:54.880+09:00,0.17835617065429688,0207
NU.MNI1,S,2009-12-18T00:28:59.990+09:00,0.5769916772842407,0207
NU.MNI1,P,2009-12-18T00:24:09.500+09:00,0.8177047967910767,0207
NU.MNI1,S,2009-12-18T00:29:00.520+09:00,0.13134117424488068,0207
NU.MNI1,S,2009-12-18T00:30:29.650+09:00,0.21892763674259186,0207
NU.MNI1,S,2009-12-18T00:30:59.640+09:00,0.13222232460975647,0207
NU.MNI1,S,2009-12-18T00:31:29.780+09:00,0.5093492269515991,0207
NU.MNI1,P,2009-12-18T00:30:10.440+09:00,0.7052884101867676,0207
NU.MNI1,P,2009-12-18T00:50:31.190+09:00,0.7380281686782837,0207
NU.MNI1,S,2009-12-18T00:40:49.760+09:00,0.4955405294895172,0207
NU.MNI1,P,2009-12-18T00:54:50.180+09:00,0.8317162990570068,0207
NU.MNI1,S,2009-12-18T00:54:59.640+09:00,0.26665619015693665,0207
NU.MNI1,P,2009-12-18T01:05:27.960+09:00,0.1347726583480835,0207
NU.MNI1,S,2009-12-18T01:05:29.730+09:00,0.26249372959136963,0207
NU.MNI1,P,2009-12-18T01:06:07.220+09:00,0.6455321311950684,0207
NU.MNI1,S,2009-12-18T01:06:29.660+09:00,0.33130747079849243,0207
NU.MNI1,P,2009-12-18T01:16:21.500+09:00,0.6664445400238037,0207
NU.MNI1,S,2009-12-18T01:16:29.660+09:00,0.23586589097976685,0207
NU.MNI1,S,2009-12-18T01:32:29.810+09:00,0.6894147396087646,0207
NU.MNI1,P,2009-12-18T01:18:21.780+09:00,0.48482751846313477,0207
NU.MNI1,S,2009-12-18T01:32:31.460+09:00,0.6060258746147156,0207
NU.MNI1,P,2009-12-18T01:35:04.560+09:00,0.8793751001358032,0207
NU.MNI1,P,2009-12-18T01:42:07.140+09:00,0.8940441608428955,0207
NU.MNI1,S,2009-12-18T01:35:09.350+09:00,0.306905597448349,0207
NU.MNI1,S,2009-12-18T01:43:59.060+09:00,0.17273852229118347,0207
NU.MNI1,P,2009-12-18T01:43:37.980+09:00,0.8336799144744873,0207
NU.MNI1,S,2009-12-18T01:43:59.730+09:00,0.5070562958717346,0207
NU.MNI1,S,2009-12-18T01:50:29.660+09:00,0.35441693663597107,0207
NU.MNI1,S,2009-12-18T02:00:22.160+09:00,0.24673357605934143,0207
NU.MNI1,S,2009-12-18T02:00:22.680+09:00,0.17822055518627167,0207
NU.MNI1,P,2009-12-18T01:50:21.300+09:00,0.8862823843955994,0207
NU.MNI1,S,2009-12-18T02:00:29.620+09:00,0.15019527077674866,0207
NU.MNI1,P,2009-12-18T02:03:00.120+09:00,0.8803200125694275,0207
NU.MNI1,P,2009-12-18T02:04:01.040+09:00,0.9304152131080627,0207
NU.MNI1,S,2009-12-18T02:03:05.460+09:00,0.1999819427728653,0207
NU.MNI1,S,2009-12-18T02:05:18.600+09:00,0.11532538384199142,0207
NU.MNI1,P,2009-12-18T02:05:18.640+09:00,0.575898289680481,0207
NU.MNI1,S,2009-12-18T02:05:29.620+09:00,0.1907981038093567,0207
NU.MNI1,P,2009-12-18T02:06:22.200+09:00,0.13146933913230896,0207
NU.MNI1,S,2009-12-18T02:06:29.650+09:00,0.12606337666511536,0207
NU.MNI1,P,2009-12-18T02:08:02.360+09:00,0.19591988623142242,0207
NU.MNI1,S,2009-12-18T02:08:40.370+09:00,0.3909148871898651,0207
NU.MNI1,P,2009-12-18T02:09:19.660+09:00,0.7920275926589966,0207
NU.MNI1,S,2009-12-18T02:09:19.680+09:00,0.16506338119506836,0207
NU.MNI1,S,2009-12-18T02:15:03.680+09:00,0.16199204325675964,0207
NU.MNI1,P,2009-12-18T02:14:39.040+09:00,0.8628025054931641,0207
NU.MNI1,S,2009-12-18T02:16:40.530+09:00,0.29953619837760925,0207
NU.MNI1,P,2009-12-18T02:17:02.760+09:00,0.574353039264679,0207
NU.MNI1,S,2009-12-18T02:17:07.360+09:00,0.3425326943397522,0207
NU.MNI1,S,2009-12-18T02:19:29.720+09:00,0.5082406997680664,0207
NU.MNI1,P,2009-12-18T02:19:23.880+09:00,0.8899446725845337,0207
NU.MNI1,S,2009-12-18T02:21:59.730+09:00,0.4639284610748291,0207
NU.MNI1,P,2009-12-18T02:25:42.000+09:00,0.8440929651260376,0207
NU.MNI1,P,2009-12-18T02:30:00.040+09:00,0.1437608003616333,0207
NU.MNI1,S,2009-12-18T02:25:42.060+09:00,0.13271401822566986,0207
NU.MNI1,P,2009-12-18T02:30:00.780+09:00,0.8859044313430786,0207
NU.MNI1,P,2009-12-18T02:35:04.120+09:00,0.35188016295433044,0207
NU.MNI1,S,2009-12-18T02:30:06.050+09:00,0.6812835931777954,0207
NU.MNI1,S,2009-12-18T02:36:50.880+09:00,0.41012951731681824,0207
NU.MNI1,P,2009-12-18T02:36:08.970+09:00,0.6583773493766785,0207
NU.MNI1,P,2009-12-18T02:43:27.450+09:00,0.15164564549922943,0207
NU.MNI1,P,2009-12-18T02:48:06.700+09:00,0.6548869013786316,0207
NU.MNI1,S,2009-12-18T02:36:59.620+09:00,0.24052341282367706,0207
NU.MNI1,S,2009-12-18T02:57:06.230+09:00,0.1885402798652649,0207
NU.MNI1,P,2009-12-18T02:57:06.040+09:00,0.9236493110656738,0207
NU.MNI1,S,2009-12-18T03:02:45.750+09:00,0.8735581636428833,0207
NU.MNI1,P,2009-12-18T03:04:03.550+09:00,0.9482340216636658,0207
NU.MNI1,S,2009-12-18T03:04:08.060+09:00,0.6605782508850098,0207
NU.MNI1,P,2009-12-18T03:05:31.760+09:00,0.32830262184143066,0207
NU.MNI1,P,2009-12-18T03:09:31.700+09:00,0.96839839220047,0207
NU.MNI1,S,2009-12-18T03:08:14.920+09:00,0.23954130709171295,0207
NU.MNI1,P,2009-12-18T03:15:18.880+09:00,0.35899975895881653,0207
NU.MNI1,S,2009-12-18T03:15:29.640+09:00,0.1506577581167221,0207
NU.MNI1,P,2009-12-18T03:17:40.060+09:00,0.237009659409523,0207
NU.MNI1,S,2009-12-18T03:32:59.850+09:00,0.6849493384361267,0207
NU.MNI1,P,2009-12-18T03:34:52.090+09:00,0.8496189117431641,0207
NU.MNI1,S,2009-12-18T03:34:59.740+09:00,0.346349835395813,0207
NU.MNI1,P,2009-12-18T03:35:10.710+09:00,0.8173718452453613,0207
NU.MNI1,P,2009-12-18T03:42:28.920+09:00,0.8755505681037903,0207
NU.MNI1,S,2009-12-18T03:35:10.730+09:00,0.15928764641284943,0207
NU.MNI1,P,2009-12-18T03:42:29.970+09:00,0.3159753680229187,0207
NU.MNI1,S,2009-12-18T03:42:29.630+09:00,0.4712934195995331,0207
NU.MNI1,P,2009-12-18T03:43:26.340+09:00,0.35308825969696045,0207
NU.MNI1,P,2009-12-18T03:51:58.680+09:00,0.9393575191497803,0207
NU.MNI1,S,2009-12-18T03:43:29.810+09:00,0.4692579507827759,0207
NU.MNI1,S,2009-12-18T03:51:59.630+09:00,0.17432653903961182,0207
NU.MNI1,P,2009-12-18T03:51:59.950+09:00,0.10506438463926315,0207
NU.MNI1,P,2009-12-18T03:59:15.930+09:00,0.25850361585617065,0207
NU.MNI1,P,2009-12-18T04:04:12.160+09:00,0.5838233232498169,0207
NU.MNI1,P,2009-12-18T04:07:31.780+09:00,0.18097779154777527,0207
NU.MNI1,S,2009-12-18T03:52:03.720+09:00,0.4207114577293396,0207
NU.MNI1,S,2009-12-18T04:10:41.520+09:00,0.17084959149360657,0207
NU.MNI1,P,2009-12-18T04:09:59.840+09:00,0.1077338233590126,0207
NU.MNI1,P,2009-12-18T04:19:15.400+09:00,0.2710295617580414,0207
NU.MNI1,S,2009-12-18T04:10:42.040+09:00,0.508648157119751,0207
NU.MNI1,S,2009-12-18T04:20:36.160+09:00,0.3671850264072418,0207
NU.MNI1,P,2009-12-18T04:20:30.940+09:00,0.9387645721435547,0207
NU.MNI1,P,2009-12-18T04:25:48.120+09:00,0.4521281123161316,0207
NU.MNI1,S,2009-12-18T04:23:59.780+09:00,0.4340015649795532,0207
NU.MNI1,P,2009-12-18T04:28:18.400+09:00,0.4085083305835724,0207
NU.MNI1,P,2009-12-18T04:31:01.170+09:00,0.8199288845062256,0207
NU.MNI1,S,2009-12-18T04:29:59.660+09:00,0.3380841016769409,0207
NU.MNI1,P,2009-12-18T04:31:54.740+09:00,0.325150728225708,0207
NU.MNI1,S,2009-12-18T04:31:59.660+09:00,0.46605759859085083,0207
NU.MNI1,P,2009-12-18T04:40:23.730+09:00,0.8975597620010376,0207
NU.MNI1,S,2009-12-18T04:40:29.720+09:00,0.4697144627571106,0207
NU.MNI1,P,2009-12-18T04:55:38.540+09:00,0.8358452320098877,0207
NU.MNI1,S,2009-12-18T04:57:38.030+09:00,0.3757256269454956,0207
NU.MNI1,P,2009-12-18T05:02:19.310+09:00,0.9075825214385986,0207
NU.MNI1,S,2009-12-18T05:02:24.040+09:00,0.3875337243080139,0207
